system,temperature,element,identifier,formula,D_reported_cm2s,D_table_einstein_cm2s,D_table_mpconv_cm2s,msd_tmax_ps
Li-Pd-Sn,1000.0,Li,Li15Sn4Pd-1000K,Li15Sn4Pd,0.000113826,3.379916061761633e-05,0.00010139748185284898,37.2
Li-Pd-Sn,1000.0,Pd,Li15Sn4Pd-1000K,Li15Sn4Pd,1.63826e-05,5.723366906103734e-06,1.7170100718311204e-05,37.2
Li-Pd-Sn,1000.0,Sn,Li15Sn4Pd-1000K,Li15Sn4Pd,,1.2042459878600583e-07,3.6127379635801754e-07,37.2
Li-Pd-Sn,1500.0,Li,Li15Sn4Pd-1500K,Li15Sn4Pd,0.00048028,0.0001763652159619105,0.0005290956478857314,34.0
Li-Pd-Sn,1500.0,Pd,Li15Sn4Pd-1500K,Li15Sn4Pd,0.000114375,4.7169406782056805e-05,0.00014150822034617042,34.0
Li-Pd-Sn,1500.0,Sn,Li15Sn4Pd-1500K,Li15Sn4Pd,0.000104617,3.67417132067293e-05,0.00011022513962018788,34.0
Li-Pd-Sn,2000.0,Li,Li15Sn4Pd-2000K,Li15Sn4Pd,0.000966689,0.00028784259781709174,0.0008635277934512753,39.9
Li-Pd-Sn,2000.0,Pd,Li15Sn4Pd-2000K,Li15Sn4Pd,0.000385747,0.00018859565325208196,0.0005657869597562459,39.9
Li-Pd-Sn,2000.0,Sn,Li15Sn4Pd-2000K,Li15Sn4Pd,0.000201283,6.289478641845635e-05,0.00018868435925536905,39.9
Li-Pd-Sn,2500.0,Li,Li15Sn4Pd-2500K,Li15Sn4Pd,0.00155698,0.0006137726907541501,0.0018413180722624504,33.6
Li-Pd-Sn,2500.0,Pd,Li15Sn4Pd-2500K,Li15Sn4Pd,0.00073391,0.0001810803493916556,0.0005432410481749668,33.6
Li-Pd-Sn,2500.0,Sn,Li15Sn4Pd-2500K,Li15Sn4Pd,0.00074012,0.00023836794367272554,0.0007151038310181766,33.6
Li-Pt,1000.0,Li,Li4Pt-1000K,Li4Pt,0.000174622,5.293349805748984e-05,0.0001588004941724695,38.7
Li-Pt,1000.0,Pt,Li4Pt-1000K,Li4Pt,5.65394e-05,1.987650617813689e-05,5.962951853441067e-05,38.7
Li-Pt,1500.0,Li,Li4Pt-1500K,Li4Pt,0.000531562,0.00017358812820138212,0.0005207643846041463,35.3
Li-Pt,1500.0,Pt,Li4Pt-1500K,Li4Pt,0.000130304,4.335340336753599e-05,0.00013006021010260796,35.3
Li-Pt,2000.0,Li,Li4Pt-2000K,Li4Pt,0.000968057,0.0003075879969499239,0.0009227639908497716,33.3
Li-Pt,2000.0,Pt,Li4Pt-2000K,Li4Pt,0.000300346,9.721326410660267e-05,0.000291639792319808,33.3
Li-Pt,2500.0,Li,Li4Pt-2500K,Li4Pt,0.00142709,0.00047877515042782994,0.0014363254512834898,33.0
Li-Pt,2500.0,Pt,Li4Pt-2500K,Li4Pt,0.000496905,0.00018086387034387438,0.0005425916110316231,33.0
Li-Pt-Si,1000.0,Li,Li12SiPt2-1000K,Li12SiPt2,0.000203777,6.755432498924142e-05,0.00020266297496772428,36.4
Li-Pt-Si,1000.0,Pt,Li12SiPt2-1000K,Li12SiPt2,3.82782e-05,1.2252874511103243e-05,3.6758623533309725e-05,36.4
Li-Pt-Si,1000.0,Si,Li12SiPt2-1000K,Li12SiPt2,3.73536e-05,1.1565105672154499e-05,3.4695317016463494e-05,36.4
Li-Pt-Si,1500.0,Li,Li12SiPt2-1500K,Li12SiPt2,0.000600488,0.00022958009122992312,0.0006887402736897693,37.0
Li-Pt-Si,1500.0,Pt,Li12SiPt2-1500K,Li12SiPt2,0.000223334,7.939107099572346e-05,0.00023817321298717038,37.0
Li-Pt-Si,1500.0,Si,Li12SiPt2-1500K,Li12SiPt2,0.000198668,7.293784541267724e-05,0.00021881353623803173,37.0
Li-Pt-Si,2000.0,Li,Li12SiPt2-2000K,Li12SiPt2,0.00109497,0.0003139136012318168,0.0009417408036954504,32.9
Li-Pt-Si,2000.0,Pt,Li12SiPt2-2000K,Li12SiPt2,0.000365266,8.998449094418413e-05,0.0002699534728325524,32.9
Li-Pt-Si,2000.0,Si,Li12SiPt2-2000K,Li12SiPt2,0.00037589,0.00010441343567295541,0.0003132403070188662,32.9
Li-Pt-Si,2500.0,Li,Li12SiPt2-2500K,Li12SiPt2,0.00161602,0.0005032905419524427,0.001509871625857328,33.0
Li-Pt-Si,2500.0,Pt,Li12SiPt2-2500K,Li12SiPt2,0.000631351,0.00014911009764764958,0.0004473302929429488,33.0
Li-Pt-Si,2500.0,Si,Li12SiPt2-2500K,Li12SiPt2,0.000597324,0.00014432462151809137,0.0004329738645542741,33.0
Li-Pt-Sn,1000.0,Li,Li15(Sn4Pt)2-1000K,Li15(Sn4Pt)2,5.06151e-05,1.5833014657106623e-05,4.7499043971319865e-05,22.4
Li-Pt-Sn,1000.0,Pt,Li15(Sn4Pt)2-1000K,Li15(Sn4Pt)2,1.33962e-05,4.267374215523689e-06,1.2802122646571068e-05,22.4
Li-Pt-Sn,1000.0,Sn,Li15(Sn4Pt)2-1000K,Li15(Sn4Pt)2,1.79231e-05,6.080496862094755e-06,1.8241490586284267e-05,22.4
Li-Pt-Sn,1500.0,Li,Li15(Sn4Pt)2-1500K,Li15(Sn4Pt)2,0.000338622,0.00010766742312572968,0.0003230022693771891,33.2
Li-Pt-Sn,1500.0,Pt,Li15(Sn4Pt)2-1500K,Li15(Sn4Pt)2,0.000135554,4.057201695345414e-05,0.00012171605086036241,33.2
Li-Pt-Sn,1500.0,Sn,Li15(Sn4Pt)2-1500K,Li15(Sn4Pt)2,0.00010259,3.159888340693367e-05,9.479665022080101e-05,33.2
Li-Pt-Sn,2000.0,Li,Li15(Sn4Pt)2-2000K,Li15(Sn4Pt)2,0.000801052,0.0002577823660629993,0.0007733470981889981,32.4
Li-Pt-Sn,2000.0,Pt,Li15(Sn4Pt)2-2000K,Li15(Sn4Pt)2,0.000292665,0.00010172455679813562,0.00030517367039440687,32.4
Li-Pt-Sn,2000.0,Sn,Li15(Sn4Pt)2-2000K,Li15(Sn4Pt)2,0.00034258,0.00011877596559797594,0.0003563278967939279,32.4
Li-Pt-Sn,2500.0,Li,Li15(Sn4Pt)2-2500K,Li15(Sn4Pt)2,0.0011967,0.0004778689209934755,0.0014336067629804267,30.4
Li-Pt-Sn,2500.0,Pt,Li15(Sn4Pt)2-2500K,Li15(Sn4Pt)2,0.00030214,7.21386236061396e-05,0.00021641587081841883,30.4
Li-Pt-Sn,2500.0,Sn,Li15(Sn4Pt)2-2500K,Li15(Sn4Pt)2,0.000657437,0.00024088157659933322,0.0007226447297979996,30.4
Li-Rb,1000.0,Li,RbLi2-1000K,RbLi2,0.000653836,0.0001847096264367816,0.0005541288793103448,14.4
Li-Rb,1000.0,Rb,RbLi2-1000K,RbLi2,0.000331135,0.00012129175536438968,0.0003638752660931691,14.4
Li-Rb,1500.0,Li,RbLi2-1500K,RbLi2,0.00124182,0.0004574693049276417,0.001372407914782925,28.7
Li-Rb,1500.0,Rb,RbLi2-1500K,RbLi2,0.000684642,0.0002644765436269575,0.0007934296308808725,28.7
Li-Rb,2000.0,Li,RbLi2-2000K,RbLi2,0.00206121,0.0006481048686464878,0.0019443146059394633,17.2
Li-Rb,2000.0,Rb,RbLi2-2000K,RbLi2,0.00123047,0.0004438090184729606,0.0013314270554188818,17.2
Li-Rb,2500.0,Li,RbLi2-2500K,RbLi2,0.00302272,0.0010507435967967284,0.003152230790390185,30.9
Li-Rb,2500.0,Rb,RbLi2-2500K,RbLi2,0.00154967,0.0006712581734572249,0.002013774520371675,30.9
Li-Rb-S,2500.0,Li,mp-8751,RbLiS,0.0010066,0.0003497972485927994,0.0010493917457783982,27.0
Li-Rb-S,2500.0,Rb,mp-8751,RbLiS,0.000622345,0.00018527826718059268,0.0005558348015417781,27.0
Li-Rb-S,2500.0,S,mp-8751,RbLiS,0.000555324,0.0002209929078387579,0.0006629787235162737,27.0
Li-Rb-S,1000.0,Li,mp-8751,RbLiS,3.42805e-05,1.1221807196634778e-05,3.3665421589904335e-05,24.1
Li-Rb-S,1000.0,Rb,mp-8751,RbLiS,4.91269e-05,1.666305489577472e-05,4.998916468732416e-05,24.1
Li-Rb-S,1000.0,S,mp-8751,RbLiS,1.91009e-05,6.523948938992041e-06,1.9571846816976126e-05,24.1
Li-Rb-S,2000.0,Li,mp-8751,RbLiS,0.00054132,0.00021055628691897692,0.0006316688607569307,28.0
Li-Rb-S,2000.0,Rb,mp-8751,RbLiS,0.00046868,0.00017316664367798633,0.000519499931033959,28.0
Li-Rb-S,2000.0,S,mp-8751,RbLiS,0.000359971,0.00010556144302687945,0.00031668432908063836,28.0
Li-Rb-S,1500.0,Li,mp-8751,RbLiS,0.000277635,5.086663522288524e-05,0.00015259990566865572,18.6
Li-Rb-S,1500.0,Rb,mp-8751,RbLiS,0.000318012,9.931882868257872e-05,0.0002979564860477362,18.6
Li-Rb-S,1500.0,S,mp-8751,RbLiS,0.000159184,4.8544743330993344e-05,0.00014563422999298005,18.6
Li-Rb-Se,1000.0,Li,mp-9250,RbLiSe,5.78296e-05,1.2928246315175237e-05,3.8784738945525714e-05,38.1
Li-Rb-Se,1000.0,Rb,mp-9250,RbLiSe,6.13714e-05,2.0271941789505407e-05,6.081582536851622e-05,38.1
Li-Rb-Se,1000.0,Se,mp-9250,RbLiSe,1.98351e-05,5.913003323286187e-06,1.773900996985856e-05,38.1
Li-Rb-Se,1500.0,Li,mp-9250,RbLiSe,0.000245619,6.261133332921076e-05,0.0001878339999876323,33.1
Li-Rb-Se,1500.0,Rb,mp-9250,RbLiSe,0.000236139,8.089948559646922e-05,0.00024269845678940764,33.1
Li-Rb-Se,1500.0,Se,mp-9250,RbLiSe,7.24855e-05,2.032998752672247e-05,6.0989962580167404e-05,33.1
Li-Rb-Se,2500.0,Li,mp-9250,RbLiSe,0.00101766,0.00033795672431833577,0.0010138701729550074,35.1
Li-Rb-Se,2500.0,Rb,mp-9250,RbLiSe,0.00075121,0.00026281763275055366,0.0007884528982516609,35.1
Li-Rb-Se,2500.0,Se,mp-9250,RbLiSe,0.000400796,0.00014410142722165177,0.00043230428166495525,35.1
Li-Rb-Se,2000.0,Li,mp-9250,RbLiSe,0.000602433,0.00020546738702853387,0.0006164021610856017,28.5
Li-Rb-Se,2000.0,Rb,mp-9250,RbLiSe,0.000499776,0.0001817219064767713,0.000545165719430314,28.5
Li-Rb-Se,2000.0,Se,mp-9250,RbLiSe,0.000254661,9.187032993100217e-05,0.0002756109897930065,28.5
Li-Rb-Si,1000.0,Li,Rb3Li2Si3-1000K,Rb3Li2Si3,0.000102673,3.011450079033972e-05,9.034350237101915e-05,24.7
Li-Rb-Si,1000.0,Rb,Rb3Li2Si3-1000K,Rb3Li2Si3,0.000146608,4.996065187910826e-05,0.00014988195563732476,24.7
Li-Rb-Si,1000.0,Si,Rb3Li2Si3-1000K,Rb3Li2Si3,4.29028e-05,1.4109769496588768e-05,4.23293084897663e-05,24.7
Li-Rb-Si,1500.0,Li,Rb3Li2Si3-1500K,Rb3Li2Si3,0.000488898,0.00012715395126964348,0.00038146185380893044,32.4
Li-Rb-Si,1500.0,Rb,Rb3Li2Si3-1500K,Rb3Li2Si3,0.000420398,0.0001423412735546241,0.0004270238206638722,32.4
Li-Rb-Si,1500.0,Si,Rb3Li2Si3-1500K,Rb3Li2Si3,0.000195248,6.445054653740959e-05,0.00019335163961222874,32.4
Li-Rb-Si,2000.0,Li,Rb3Li2Si3-2000K,Rb3Li2Si3,0.00104065,0.00023606903309640007,0.0007082070992892002,19.1
Li-Rb-Si,2000.0,Rb,Rb3Li2Si3-2000K,Rb3Li2Si3,0.000569975,0.00016802603308964983,0.0005040780992689495,19.1
Li-Rb-Si,2000.0,Si,Rb3Li2Si3-2000K,Rb3Li2Si3,0.000499121,0.00020038592306082634,0.000601157769182479,19.1
Li-Rb-Si,2500.0,Li,Rb3Li2Si3-2500K,Rb3Li2Si3,0.00145063,0.0004363050031853269,0.0013089150095559807,25.1
Li-Rb-Si,2500.0,Rb,Rb3Li2Si3-2500K,Rb3Li2Si3,0.000860707,0.0003481124927922723,0.0010443374783768169,25.1
Li-Rb-Si,2500.0,Si,Rb3Li2Si3-2500K,Rb3Li2Si3,0.000789267,0.00031533337120168316,0.0009460001136050494,25.1
Li-Rb-Sn,1000.0,Li,RbLi2Sn-1000K,RbLi2Sn,0.00013434,4.008799668048247e-05,0.0001202639900414474,30.9
Li-Rb-Sn,1000.0,Rb,RbLi2Sn-1000K,RbLi2Sn,0.000122677,4.1197654254219735e-05,0.0001235929627626592,30.9
Li-Rb-Sn,1000.0,Sn,RbLi2Sn-1000K,RbLi2Sn,5.3044e-05,1.7825044373681954e-05,5.347513312104586e-05,30.9
Li-Rb-Sn,1500.0,Li,RbLi2Sn-1500K,RbLi2Sn,0.00063527,0.00014869630967292318,0.00044608892901876955,32.8
Li-Rb-Sn,1500.0,Rb,RbLi2Sn-1500K,RbLi2Sn,0.000508028,0.00018274210121519772,0.0005482263036455931,32.8
Li-Rb-Sn,1500.0,Sn,RbLi2Sn-1500K,RbLi2Sn,0.000329318,0.00011617951118456923,0.00034853853355370763,32.8
Li-Rb-Sn,2000.0,Li,RbLi2Sn-2000K,RbLi2Sn,0.000986682,0.00030195098650512476,0.0009058529595153742,22.1
Li-Rb-Sn,2000.0,Rb,RbLi2Sn-2000K,RbLi2Sn,0.000649906,0.00018883887851133734,0.0005665166355340119,22.1
Li-Rb-Sn,2000.0,Sn,RbLi2Sn-2000K,RbLi2Sn,0.000530326,0.0001996965833215933,0.00059908974996478,22.1
Li-Rb-Sn,2500.0,Li,RbLi2Sn-2500K,RbLi2Sn,0.00166215,0.000574595622677511,0.0017237868680325332,26.9
Li-Rb-Sn,2500.0,Rb,RbLi2Sn-2500K,RbLi2Sn,0.000890569,0.00036805182005030863,0.001104155460150926,26.9
Li-Rb-Sn,2500.0,Sn,RbLi2Sn-2500K,RbLi2Sn,0.00085455,0.00027886027853165317,0.0008365808355949595,26.9
Li-Re-Si,1000.0,Li,Li44Re4Si7-1000K,Li44Re4Si7,0.000206464,7.437272350648451e-05,0.00022311817051945352,39.9
Li-Re-Si,1000.0,Re,Li44Re4Si7-1000K,Li44Re4Si7,,8.906173119324989e-07,2.671851935797497e-06,39.9
Li-Re-Si,1000.0,Si,Li44Re4Si7-1000K,Li44Re4Si7,3.79959e-05,1.5053371560270146e-05,4.516011468081044e-05,39.9
Li-Re-Si,1500.0,Li,Li44Re4Si7-1500K,Li44Re4Si7,0.000633977,0.0001883175906360825,0.0005649527719082475,31.3
Li-Re-Si,1500.0,Re,Li44Re4Si7-1500K,Li44Re4Si7,8.07664e-06,1.948788878113033e-06,5.846366634339101e-06,31.3
Li-Re-Si,1500.0,Si,Li44Re4Si7-1500K,Li44Re4Si7,9.73967e-05,2.895362238813427e-05,8.686086716440282e-05,31.3
Li-Re-Si,2000.0,Li,Li44Re4Si7-2000K,Li44Re4Si7,0.00114007,0.0003711851128007425,0.0011135553384022275,38.6
Li-Re-Si,2000.0,Re,Li44Re4Si7-2000K,Li44Re4Si7,2.00489e-05,3.8342492552425065e-06,1.150274776572752e-05,38.6
Li-Re-Si,2000.0,Si,Li44Re4Si7-2000K,Li44Re4Si7,0.000290202,0.00010222379642970723,0.00030667138928912167,38.6
Li-Re-Si,2500.0,Li,Li44Re4Si7-2500K,Li44Re4Si7,0.00178828,0.0005849329875518672,0.0017547989626556018,39.9
Li-Re-Si,2500.0,Re,Li44Re4Si7-2500K,Li44Re4Si7,4.53365e-05,1.4872972852537956e-05,4.461891855761387e-05,39.9
Li-Re-Si,2500.0,Si,Li44Re4Si7-2500K,Li44Re4Si7,0.000659451,0.0001340321391430407,0.0004020964174291221,39.9
Li-Rh-Si,1000.0,Li,Li21(Si4Rh3)2-1000K,Li21(Si4Rh3)2,6.78013e-05,2.173461032921853e-05,6.520383098765559e-05,34.3
Li-Rh-Si,1000.0,Rh,Li21(Si4Rh3)2-1000K,Li21(Si4Rh3)2,,5.900589084848216e-07,1.7701767254544647e-06,34.3
Li-Rh-Si,1000.0,Si,Li21(Si4Rh3)2-1000K,Li21(Si4Rh3)2,3.19962e-06,1.0595383745099588e-06,3.1786151235298766e-06,34.3
Li-Rh-Si,1500.0,Li,Li21(Si4Rh3)2-1500K,Li21(Si4Rh3)2,0.000302124,9.761314866993792e-05,0.00029283944600981375,38.7
Li-Rh-Si,1500.0,Rh,Li21(Si4Rh3)2-1500K,Li21(Si4Rh3)2,4.20217e-05,1.3077729397347758e-05,3.923318819204327e-05,38.7
Li-Rh-Si,1500.0,Si,Li21(Si4Rh3)2-1500K,Li21(Si4Rh3)2,5.76962e-05,1.8340307630310593e-05,5.502092289093178e-05,38.7
Li-Rh-Si,2000.0,Li,Li21(Si4Rh3)2-2000K,Li21(Si4Rh3)2,0.0007012,0.00022032758469210157,0.0006609827540763047,32.2
Li-Rh-Si,2000.0,Rh,Li21(Si4Rh3)2-2000K,Li21(Si4Rh3)2,0.000122333,4.092434943824227e-05,0.0001227730483147268,32.2
Li-Rh-Si,2000.0,Si,Li21(Si4Rh3)2-2000K,Li21(Si4Rh3)2,0.000212426,6.324470478228552e-05,0.00018973411434685652,32.2
Li-Rh-Si,2500.0,Li,Li21(Si4Rh3)2-2500K,Li21(Si4Rh3)2,0.001064,0.0003942184115835074,0.001182655234750522,32.6
Li-Rh-Si,2500.0,Rh,Li21(Si4Rh3)2-2500K,Li21(Si4Rh3)2,0.000286428,9.202185399774502e-05,0.0002760655619932351,32.6
Li-Rh-Si,2500.0,Si,Li21(Si4Rh3)2-2500K,Li21(Si4Rh3)2,0.000356758,0.00010848195924840992,0.00032544587774522974,32.6
Li-Rh-Sn,1000.0,Li,Li9Sn2Rh-1000K,Li9Sn2Rh,0.000168805,5.0946711324559215e-05,0.00015284013397367765,31.7
Li-Rh-Sn,1000.0,Rh,Li9Sn2Rh-1000K,Li9Sn2Rh,4.93848e-05,1.7557766395336802e-05,5.267329918601041e-05,31.7
Li-Rh-Sn,1000.0,Sn,Li9Sn2Rh-1000K,Li9Sn2Rh,1.33519e-05,4.400454529284235e-06,1.3201363587852706e-05,31.7
Li-Rh-Sn,1500.0,Li,Li9Sn2Rh-1500K,Li9Sn2Rh,0.000535655,0.00018706585611049845,0.0005611975683314953,27.8
Li-Rh-Sn,1500.0,Rh,Li9Sn2Rh-1500K,Li9Sn2Rh,0.000148105,4.855093457662987e-05,0.0001456528037298896,27.8
Li-Rh-Sn,1500.0,Sn,Li9Sn2Rh-1500K,Li9Sn2Rh,9.04478e-05,2.706398334999536e-05,8.119195004998607e-05,27.8
Li-Rh-Sn,2000.0,Li,Li9Sn2Rh-2000K,Li9Sn2Rh,0.000979586,0.0003327524314402032,0.0009982572943206096,36.6
Li-Rh-Sn,2000.0,Rh,Li9Sn2Rh-2000K,Li9Sn2Rh,0.000272176,8.571809670158922e-05,0.0002571542901047677,36.6
Li-Rh-Sn,2000.0,Sn,Li9Sn2Rh-2000K,Li9Sn2Rh,0.000307742,0.00011978740672402037,0.00035936222017206114,36.6
Li-Rh-Sn,2500.0,Li,Li9Sn2Rh-2500K,Li9Sn2Rh,0.00145469,0.0005084138657216432,0.0015252415971649296,33.3
Li-Rh-Sn,2500.0,Rh,Li9Sn2Rh-2500K,Li9Sn2Rh,0.000508632,0.00020709425920648023,0.0006212827776194406,33.3
Li-Rh-Sn,2500.0,Sn,Li9Sn2Rh-2500K,Li9Sn2Rh,0.000406184,0.00012051472110552766,0.00036154416331658296,33.3
Li-Ru,1000.0,Li,Li4Ru-1000K,Li4Ru,0.000255089,8.884702772333948e-05,0.0002665410831700184,39.0
Li-Ru,1000.0,Ru,Li4Ru-1000K,Li4Ru,8.24932e-06,2.016310171884548e-06,6.048930515653642e-06,39.0
Li-Ru,1500.0,Li,Li4Ru-1500K,Li4Ru,0.000632484,0.00022504867535650105,0.0006751460260695032,28.8
Li-Ru,1500.0,Ru,Li4Ru-1500K,Li4Ru,7.36002e-05,2.463787911797563e-05,7.391363735392689e-05,28.8
Li-Ru,2000.0,Li,Li4Ru-2000K,Li4Ru,0.00108194,0.00039877150425151275,0.0011963145127545382,37.7
Li-Ru,2000.0,Ru,Li4Ru-2000K,Li4Ru,0.000144521,4.187530369619552e-05,0.00012562591108858655,37.7
Li-Ru,2500.0,Li,Li4Ru-2500K,Li4Ru,0.0015787,0.0004642380579107342,0.0013927141737322026,31.6
Li-Ru,2500.0,Ru,Li4Ru-2500K,Li4Ru,0.000270059,8.587381032368154e-05,0.0002576214309710446,31.6
Li-Ru-Si,1000.0,Li,Li5Si3Ru2-1000K,Li5Si3Ru2,3.78341e-05,1.0426247032588848e-05,3.1278741097766536e-05,37.6
Li-Ru-Si,1000.0,Ru,Li5Si3Ru2-1000K,Li5Si3Ru2,,4.589832855738166e-07,1.3769498567214498e-06,37.6
Li-Ru-Si,1000.0,Si,Li5Si3Ru2-1000K,Li5Si3Ru2,3.04266e-06,1.023965285854755e-06,3.0718958575642653e-06,37.6
Li-Ru-Si,1500.0,Li,Li5Si3Ru2-1500K,Li5Si3Ru2,0.000211481,7.816202173561419e-05,0.0002344860652068426,25.3
Li-Ru-Si,1500.0,Ru,Li5Si3Ru2-1500K,Li5Si3Ru2,2762.65,9.75515582676663e-06,2.926546748029989e-05,25.3
Li-Ru-Si,1500.0,Si,Li5Si3Ru2-1500K,Li5Si3Ru2,4.93053e-05,1.834420788653558e-05,5.503262365960674e-05,25.3
Li-Ru-Si,2000.0,Li,Li5Si3Ru2-2000K,Li5Si3Ru2,0.000548239,0.00016672424488617336,0.0005001727346585201,25.3
Li-Ru-Si,2000.0,Ru,Li5Si3Ru2-2000K,Li5Si3Ru2,8268.06,2.827419778588792e-05,8.482259335766375e-05,25.3
Li-Ru-Si,2000.0,Si,Li5Si3Ru2-2000K,Li5Si3Ru2,0.000126419,4.4549371094435213e-05,0.00013364811328330563,25.3
Li-Ru-Si,2500.0,Li,Li5Si3Ru2-2500K,Li5Si3Ru2,0.000849674,0.00026206916088671294,0.0007862074826601389,28.6
Li-Ru-Si,2500.0,Ru,Li5Si3Ru2-2500K,Li5Si3Ru2,0.000198128,7.339725878192977e-05,0.00022019177634578928,28.6
Li-Ru-Si,2500.0,Si,Li5Si3Ru2-2500K,Li5Si3Ru2,0.000249136,8.708902792777659e-05,0.00026126708378332975,28.6
Li-Ru-Sn,1000.0,Li,Li40Sn7Ru3-1000K,Li40Sn7Ru3,0.000196026,7.09073155791577e-05,0.00021272194673747308,34.8
Li-Ru-Sn,1000.0,Ru,Li40Sn7Ru3-1000K,Li40Sn7Ru3,1.07393e-05,4.120157785197259e-06,1.2360473355591778e-05,34.8
Li-Ru-Sn,1000.0,Sn,Li40Sn7Ru3-1000K,Li40Sn7Ru3,2.48696e-05,9.000787313563628e-06,2.7002361940690885e-05,34.8
Li-Ru-Sn,1500.0,Li,Li40Sn7Ru3-1500K,Li40Sn7Ru3,0.000570239,0.0001693680136662654,0.0005081040409987962,32.3
Li-Ru-Sn,1500.0,Ru,Li40Sn7Ru3-1500K,Li40Sn7Ru3,9.78434e-05,2.8952659388401082e-05,8.685797816520324e-05,32.3
Li-Ru-Sn,1500.0,Sn,Li40Sn7Ru3-1500K,Li40Sn7Ru3,8.63755e-05,2.7568042031504465e-05,8.27041260945134e-05,32.3
Li-Ru-Sn,2000.0,Li,Li40Sn7Ru3-2000K,Li40Sn7Ru3,0.00112234,0.0004273759723233279,0.0012821279169699838,33.9
Li-Ru-Sn,2000.0,Ru,Li40Sn7Ru3-2000K,Li40Sn7Ru3,0.000161168,5.3927517274361386e-05,0.00016178255182308415,33.9
Li-Ru-Sn,2000.0,Sn,Li40Sn7Ru3-2000K,Li40Sn7Ru3,0.000412251,0.00013697905354404167,0.00041093716063212506,33.9
Li-Ru-Sn,2500.0,Li,Li40Sn7Ru3-2500K,Li40Sn7Ru3,0.00170994,0.0005287106037368691,0.0015861318112106073,34.0
Li-Ru-Sn,2500.0,Ru,Li40Sn7Ru3-2500K,Li40Sn7Ru3,0.000275255,5.503369738475711e-05,0.00016510109215427135,34.0
Li-Ru-Sn,2500.0,Sn,Li40Sn7Ru3-2500K,Li40Sn7Ru3,0.000542337,0.00014640271777003485,0.00043920815331010453,34.0
Li-S-Sb,1000.0,Li,Li5SbS4-1000K,Li5SbS4,0.000167299,4.663230353428428e-05,0.00013989691060285284,32.9
Li-S-Sb,1000.0,S,Li5SbS4-1000K,Li5SbS4,1334.23,4.760127968973723e-06,1.4280383906921168e-05,32.9
Li-S-Sb,1000.0,Sb,Li5SbS4-1000K,Li5SbS4,1.14584e-05,3.4360358179659026e-06,1.0308107453897707e-05,32.9
Li-S-Sb,1500.0,Li,Li5SbS4-1500K,Li5SbS4,0.000478919,0.00014486212158037757,0.0004345863647411327,32.7
Li-S-Sb,1500.0,S,Li5SbS4-1500K,Li5SbS4,12810.0,3.692084182677366e-05,0.00011076252548032098,32.7
Li-S-Sb,1500.0,Sb,Li5SbS4-1500K,Li5SbS4,0.000100853,2.763254596020368e-05,8.289763788061105e-05,32.7
Li-S-Sb,2000.0,Li,Li5SbS4-2000K,Li5SbS4,0.000923418,0.00031600499049946185,0.0009480149714983855,34.3
Li-S-Sb,2000.0,S,Li5SbS4-2000K,Li5SbS4,25110.4,7.810372564092885e-05,0.00023431117692278655,34.3
Li-S-Sb,2000.0,Sb,Li5SbS4-2000K,Li5SbS4,0.000282831,9.136626868505917e-05,0.0002740988060551775,34.3
Li-S-Sb,2500.0,Li,Li5SbS4-2500K,Li5SbS4,0.00139099,0.0005433946445502376,0.001630183933650713,32.0
Li-S-Sb,2500.0,S,Li5SbS4-2500K,Li5SbS4,54229.6,0.00015856493629591545,0.0004756948088877464,32.0
Li-S-Sb,2500.0,Sb,Li5SbS4-2500K,Li5SbS4,0.000501223,0.00014871071390417176,0.0004461321417125152,32.0
Li-S-Si,1000.0,Li,LiSiS2-1000K,LiSiS2,0.00015376,5.5163423417362594e-05,0.00016549027025208776,39.9
Li-S-Si,1000.0,S,LiSiS2-1000K,LiSiS2,3.92445e-06,1.5669798831866295e-06,4.700939649559888e-06,39.9
Li-S-Si,1000.0,Si,LiSiS2-1000K,LiSiS2,4.23508e-06,7.1883574881219e-07,2.15650724643657e-06,39.9
Li-S-Si,1500.0,Li,LiSiS2-1500K,LiSiS2,0.000592225,0.000180973058189823,0.000542919174569469,36.8
Li-S-Si,1500.0,S,LiSiS2-1500K,LiSiS2,3.63606e-05,9.97661306658366e-06,2.992983919975098e-05,36.8
Li-S-Si,1500.0,Si,LiSiS2-1500K,LiSiS2,2.6463e-05,7.484742789272205e-06,2.2454228367816616e-05,36.8
Li-S-Si,2000.0,Li,LiSiS2-2000K,LiSiS2,0.00106256,0.00033058590103641583,0.0009917577031092475,34.5
Li-S-Si,2000.0,S,LiSiS2-2000K,LiSiS2,0.00015652,4.674812170730361e-05,0.00014024436512191085,34.5
Li-S-Si,2000.0,Si,LiSiS2-2000K,LiSiS2,0.00014235,4.0213586011941266e-05,0.00012064075803582379,34.5
Li-S-Si,2500.0,Li,LiSiS2-2500K,LiSiS2,0.00154696,0.0005405574798009006,0.001621672439402702,34.8
Li-S-Si,2500.0,S,LiSiS2-2500K,LiSiS2,0.00043692,0.0001245964498659235,0.0003737893495977705,34.8
Li-S-Si,2500.0,Si,LiSiS2-2500K,LiSiS2,0.000476627,0.00013357052552710446,0.0004007115765813134,34.8
Li-S-Sn,1000.0,Li,Li9SnS2-1000K,Li9SnS2,0.000180302,5.610860449380495e-05,0.00016832581348141486,29.4
Li-S-Sn,1000.0,S,Li9SnS2-1000K,Li9SnS2,1.13887e-05,3.1834663274816344e-06,9.550398982444903e-06,29.4
